seed,index,year,size,platform,publisher,review,quality,expected_quality,quality_ratio,bugs,dev_weeks,polish_weeks,units,revenue,advance,dev_cost,labour_cost,profit,attach_pct,concurrent,genre_demand,team_size,useful_staff
3,0,1985,small,microstar_64,thrift,3.90,18.5,28.0,0.662,27,11,0,73,0,3600,8055,0,-4455,0.00,1,1.256,1,2
3,1,1985,small,microstar_64,thrift,3.60,20.3,28.0,0.726,22,8,0,72,0,2800,6228,0,-3428,0.00,1,0.958,1,2
3,2,1986,small,microstar_64,thrift,5.10,22.0,28.0,0.784,14,8,0,86,0,2800,6243,0,-3443,0.00,1,1.210,1,2
3,3,1986,small,microstar_64,thrift,4.70,21.6,28.0,0.773,14,8,0,79,0,2800,6171,0,-3371,0.00,1,1.286,1,2
3,4,1986,small,microstar_64,thrift,5.20,26.3,28.0,0.941,20,8,0,182,0,2800,6171,0,-3371,0.00,1,1.367,1,2
3,5,1986,small,microstar_64,thrift,5.60,26.5,28.0,0.948,15,8,0,162,0,2800,6171,0,-3371,0.00,1,1.412,1,2
3,6,1987,small,microstar_64,thrift,6.50,27.5,28.0,0.980,14,7,0,663,1188,2600,5769,0,-1981,0.02,1,1.290,1,2
3,7,1987,small,famiclone,thrift,6.80,31.2,28.0,1.113,16,7,0,2209,6598,4800,10559,0,839,0.02,1,1.346,1,2
3,8,1987,small,famiclone,thrift,6.90,28.3,28.0,1.011,9,8,0,2026,5281,5200,11460,0,-979,0.02,1,1.156,1,2
3,9,1988,small,famiclone,thrift,5.80,26.9,28.0,0.961,10,6,0,566,0,4400,9853,0,-5453,0.00,1,1.212,1,2
3,10,1990,small,famiclone,thrift,6.00,28.2,28.0,1.006,12,6,0,1322,2174,4700,10382,0,-3508,0.01,1,1.513,1,2
3,11,1992,small,ibm_compatible,thrift,4.00,24.4,28.0,0.870,26,8,0,74,0,3700,8147,0,-4447,0.00,1,1.457,1,2
3,12,1992,small,ibm_compatible,thrift,5.70,26.7,28.0,0.954,12,7,0,256,0,3400,7470,0,-4070,0.00,1,1.081,1,2
3,13,1992,small,ibm_compatible,thrift,4.80,24.6,28.0,0.880,14,6,0,80,0,3100,6813,0,-3713,0.00,1,1.210,1,2
3,14,1993,small,pocket_play,thrift,5.90,26.5,28.0,0.948,10,7,0,1227,942,5300,11827,0,-5585,0.02,1,1.578,1,2
3,15,1993,small,pocket_play,thrift,6.20,30.0,28.0,1.073,17,7,0,1000,0,5300,11827,0,-6527,0.01,1,1.042,1,2
3,16,1993,small,pocket_play,thrift,6.30,30.2,28.0,1.079,11,7,0,1439,2048,5300,11827,0,-4479,0.02,1,1.279,1,2
3,17,1994,small,mega16,thrift,5.80,28.7,28.0,1.025,17,6,0,1192,0,7500,16562,0,-9062,0.01,1,1.225,1,2
3,19,1997,small,ibm_compatible,meridian,6.10,28.2,28.0,1.006,3,6,1,1847,1192,7400,10287,1581,-1695,0.02,2,1.556,2,2
3,18,1997,small,ibm_compatible,thrift,7.10,32.6,28.0,1.165,13,7,0,22217,125773,3900,8683,0,120990,0.25,1,1.529,1,2
3,20,1997,small,ibm_compatible,meridian,8.40,46.4,28.0,1.659,2,3,2,707494,3290130,5900,18040,11067,3277990,7.86,3,1.459,2,2
3,21,1997,small,ibm_compatible,meridian,8.60,52.0,28.0,1.858,3,3,2,640144,2994672,6300,31594,24231,2969378,7.11,2,1.402,6,2
3,23,1998,small,ibm_compatible,meridian,7.30,30.2,28.0,1.077,8,6,5,42229,189767,10300,72568,60460,127499,0.47,3,1.600,2,2
3,22,1997,medium,ibm_compatible,meridian,6.60,915.7,983.0,0.932,2,7,1,561975,3870522,19200,109804,87254,3779918,6.24,3,1.562,13,5
3,24,1998,small,playbox32,meridian,8.20,39.9,28.0,1.425,1,4,2,973346,3911914,22800,62579,35768,3872135,5.41,3,1.371,2,2
3,25,1998,small,playbox32,meridian,8.90,50.1,28.0,1.790,3,4,5,1249195,5049221,29500,83930,49181,4994791,6.94,4,1.189,2,2
